,Unnamed: 0,reviews,polarity,tag
134,134,1 ground crew heathrow left 60 passengers luggage 3 bags 2 heathrow ground crew left 1 behind 1st two received next day 3 heathrow ground crew lost 3rd bag 4 times phone 3 hrs course week 4 due spend 500 health beauty items wife cruise 5 british airways said might reimburse 3 months 6 spend 100 cab fare barcelona bacelona ground crew iberia claimed delivered us 7 heathrow ground crew made us 15 minutes late arriving back heathrow cruise actually landed 10 minutes early incompetent people still ready us 8 heathrow ground crew caused us leave 45 minutes late even though passengers boarded ready 15 minutes departure time probably mean miss connection anchorage ba clearly care know operate ground baseshameful ba joke embarrassed cant operate like normal airline grasp concept even small hiccup cause mass ripples chaos people,-0.06776315789473684,Negative
135,135,london heathrow gibraltar 24th october 2023 shall start reference booking process used ba website reserve seat food website easy use clear every aspect flight due depart terminal 3 passengers bussed good 15 minutes different part airport aircraft stand boarding flight cabincrew kept low profile maintained entire flight captain made 3 brief announcements flight inflight entertainment seats clean comfortable enough short flight lack catering overt tiny bottle water inedible “ breakfast bar ” one use online system order even drink course pay passengers next could use online system doe seem work cabin refused sell coffee fault moreover usb charge points work either given early hour flight poor show even sale items available trolley service system ba place good enough flight arrived ontime disembarkation inefficient though poorly managed crew seen crew wearing new ba uniform seems reflect downward trend airline candid difference ba service socalled “ budget ” rivals route ba monopoly option use services different company,0.1309288537549407,Positive
136,136,first time flying british airways would hesitate fly economy flight attendants pleasant efficient excellent special meal low sodium comfortable space economy one better flights,0.4489417989417989,Positive
137,137,flew london cairo return october 2023 basically perfectly good pair flights economy pleasant professional cabin crew especially return journey 173 tall problem legroom back plane seat ok getting little numbing 5 hours return rather good included snack box drinks welcome however must said value money poor checked bag return leg nearly £700 ticket although content pass time reading sleeping surprising find inflight entertainment 5hour flights however overall would still recommend ba would even enthusiastically sensibly priced,0.28814102564102567,Positive
138,138,absolutely worst experience ever flew heathrow problem waited 5 hours three extra hours connection porto cancelled flight scrambled hotel new flight next day routed us madrid next morning flight 15 hours late missed connection porto missed connection fault cancelled return flights two hours phone customer service madrid airport booked us new return flight made pay 1300 fly madrid porto reason cancelled return flight hours hours hours customer service finally got return flight five days original return flight meanwhile lost wifes luggage finally got 15 days lost return flight problems reservations point british airways helpful left onus us fix mistakes every turn completely ruined three week vacation dont care wouldnt even let us speak supervisor manager awful bordering passenger abuse,-0.050151515151515155,Negative
139,139,flew back malta scattering sons ashes favourite spots boarded aircraft return flight wife became upset member cabin crew noticed immediately spoke wife tried reassure name tracey exceptional crew member noticed spoke travellers courteous manner friendly time passed wife asked would like anything kindness made difficult time easier us aircraft seats comfortable service good 2hrs 45mins flight thank ba,0.32023809523809516,Positive
140,140,cabin luggage go cargo even said carried medicines time get hand luggage economy seats virgin atlantic klm even ryanair space luckily short flight,0.0,Neutral
141,141,using ba average say pretty satisfied ba somehow experience cancellations delays time second inflight service usually weak food portions small cabin crew helpful especially comes drink requests screens a380s renewed full scratches size a321s especially longer flights entertainment system becomes important also welcome package except pillow small blanket would expect ba flying us anywhere except uk would recommend considering airlines flying tofrom uk directly ba could one choices,0.10576923076923077,Positive
142,142,flew istanbul london business class half flight child watching ipad loud phones plugged three rows front disrupted flight could hear headphones staff thought fine refused tell mom turn acceptable flight especially business class airline turned zoo staff given training customer service child allowed disrupt passengers told staff laughed ba customer service disgrace ive even mentioned food bad really bad,-0.04999999999999995,Negative
143,143,flow ba several times since airline started nonstop service austin tx london heathrow every year service gets worse brought tape measure see far apart seats economy section 25½ inches ba removed bathrooms order squeeze rows seats onto aircraft thankfully im big person able squeeze seat without uncomfortable ba first started flying austin food great arrive heathrow get real food take plane dont know makes bas food eatable ba direct flight hometown london would fly different airline checked heathrow line extremely long one person checking people took nearly hour get counter understand airlines making record profits need make lost revenue pandemic think ba gone far little concern customer service pursuit profits,0.11328125,Positive
144,144,flight departed hour late due late inbound plane plane full half economy class passengers forced check larger cabin baggage gate boarding making complete mockery hand luggage allowance advertised lots passengers board stressed missing onwards connections due delays miss next gates closed time disembarked heathrow onboard service ok minimal ba gave fullservice airline time ago concerning trying get hold customers services make changes bookings deal problems nonexistent airline seems make deliberately hard customers contact,-0.07055555555555555,Negative
145,145,hate british airways get london oct 3 next flight cancelled stand line 1200 people get fixed tell everyone leave airport call fix book us next dayvia online dont offer vouchers hotel miss tour trying get home istanbul plane started loading hour ago explanations may miss next flight never travel problem april 2022 flight,-0.11666666666666668,Negative
146,146,ba flight porto london heathrow t5 operated finnair using finnair plane crew advised ba shortly booking option change flights preferred although business class cabin similar layout ba club europe ie middle seat kept free wife felt seats comfortable legroom slightly better service good board meal tasty chose beef cheeks good landed heathrow although passed passport control without delay designated baggage reclaim waited waited hour ten minutes went ba baggage counter ask going seemed unaware issue said would find next hour various passengers also requested information despite various announcements list different excuses almost 2½ hours bags finally arrived frustrating say least subsequently complained ba 4 weeks explanation automated message customer services ‘ experiencing exceptionally high volumes ’ response says lot,0.09789473684210528,Positive
147,147,customer services call centres etc atrocious sometimes callous ’ care long waits speak anybody power actually solve anything calls cut halfway without resolution anyway flights cancelled original ones ’ really left nobody cares onboard services soso short haul ’ “ semilow cost ” confusing never know expect time given bottle water small snack whilst anything else paid yet flights apparently preorder additional food ’ confusing makes dependable cabin baggage theory generous compared competitors economy asked half passengers flight check cabin baggage gate due lack space overhead cabins leading long boarding delays whole offering ’ thought well usb power supply work throughout flight contrary announcement power available seatbelt sight turned pointless providing sockets first place first choice airline route trying use avios points totally abandon fail see deemed 4 star airline,-0.05833333333333335,Negative
148,148,frequent flyer ba last 15 years noted ratings given frankly understand ba scores three stars aspects service nutshell ba placed profit margins passenger appreciation fact hammered home return leg club europe quite alarmingly ba appears place profit passenger safety extending business class seating beyond emergency exit rows failing ensure seated exit rows physical capacity actually open door incase emergency reassured see elderly slightly built woman seated responsibility opening overwing exit need arisen shorthaul business club europe simply joke useful gaining valuable tier points loungepreboarding benefits cabin crew service excellent lack space reduction refreshment choices etc places million airmiles behind competing airlines qatar turkish emirates understand true definition customer appreciation hospitality ba consistently eroded value executive club seems impression recent changes obtaining avios points booking process benefit passengers really want support ba enjoy flying point started penny pinching became deserving name budget airways attached photos taking recent itinerary highlight difference customer careappreciation british airways another airline used trip flights around 4 hours duration day guess one shows bas inflight offering,0.14074074074074072,Positive
149,149,flew ba punta cana took trouble reserve seats outbound inbound flights boarding gatwick realised moved much less good seats people sitting seats spent lot money reserving apparently change aircraft number passengers automatically reallocated seats particular reason crew said nothing could although course could swapped us couple using seats told claim refund return home via complaint form ns ba offered us £100 vouchers didnt accept less cost seats also naturally wanted money back eventually got without fight second rate shoddy airline,-0.018055555555555557,Negative
150,150,hey downgraded business premium economy took three months get back offered 200 pounds 400 aud difference business class premium economy never fly 3000 aud difference economy business 6500 aud owe least 1500 pounds fair 3250 pounds downgrade insulting incredibly painful recent cancer operation back injury pointed need lie wait get around numbing insult offer slap face continue degradation people dealt airport earth honest hard working people actual staff plane warm friendly helpful systems ba operates sort medieval torture,-0.029761904761904774,Negative
151,151,already delayed aircraft landed apart small ba logo rear fuselage indication carrier really boarding turned farce passenger groups told wait one queue order board informed wrong place boarding wasnt allowed yet interior cabin reminiscent ba cabin twenty years earlier except tight legroom uncomfortable seating made budget airline feel luxurious crew ba unknown charter company service slow usual choices food purchase ran theyd reached row 24 requested cup tea never appeared thank goodness airport purchased water tiny offering pretzels officious senior flight attendant whod facilitating club europe appeared economy immediately slammed armrests whilst still mid flight making already uncomfortable journey feel worse cattle class definitely say happy land disembark understatement never ba never,-0.12103174603174599,Negative
152,152,caught gatwick cancellation fiasco point smooth check unable online part group travel security flight cancelled denied entry security departures result point discovered ba gatwick ba masquerade unable help provide little assistance unless real ba provide information even though baggage airside didnt clue could get back however thanks supervisor business class check came assistance help predicament baggage retrieval information claim revised ba flight lhr following evening difficult give rating cabin service didnt even board aircraft,-0.09861111111111111,Negative
153,153,ba real problem boarding flights get first fill luggage bins 2 bags one supposed small seat cabin staff dont bother implementing rules subsequent passengers mill aisle bumping searching space boarding flight took hour result nonsense incoming flight late already 90 minute flight 90 minutes late,-0.06666666666666667,Negative
154,154,connecting flight london glasgow canceled forced wait 12 hours airport new flight received luggage glasgow discovered luggage soaking wet wife ’ luggage contents wet air dried,-0.11272727272727275,Negative
155,155,worst airline ever flown allocated back row next toilets galley chance getting sleep question asked possible seat movement ignored getting bumped entire time cabin crew walking pushing kart aisle without one apology would better sitting luggage compartment,-0.08333333333333333,Negative
156,156,excellent service levels proactive crew superb food beverages found aspects service superior ba business class even new ba club suites first class felt exclusive dedicated crew clearly used working premium cabin enjoying work proactive friendly respectful food beverage offering considerable step business class seat sliding double doors spacious well designed comfortable british airways offered solid first class service concorde lounge boarding actually group number change warm genuine welcome boarding consistent solid comfortable service start finish price right would hesitate book first class british airways,0.33188311688311695,Positive
157,157,booked special holiday partner september arrived way lovely south france booked business class us start holiday right checking told flight booked seats wouldnt print onto ticket reason already made sure seats booked booked flights nearly year prior going unfortunately arrived gate told would longer sat together one us would fact go economy girlfriend extremely nervous flyer take extra tablets remain calm didnt food pre booked also sat right bottom end flight held gate another 4 5 couples predicament due lovely money grabbing british airways booking flight ended refusing passengers end even people sat fold chairs toilet area eventually arrived france late waiting luggage come airtags stated cases fact still heathrow wait 4 days eventually come france point holiday ruined british airways absolutely shocking couldnt speak anyone phone numbers longer use felt stranded foreign country clothes one help use next every day watched case moved tracking air tags frustrating able plan days hope would get call drive way back air port 2 hours way collect cases ended going buying new clothes toiletries stuff make best ruined holiday saving receipts thinking would able claim back wrong british airways take zero responsibility fob going insurance british airways pay basic essentials pants toothpaste filed complaint got back requested money back business class havent even decency even respond absolute joke company wish would remove british name nothing british give money cant even look staff let alone customers oh dont bother trying cancel flight either take money give nothing back,0.0462263613579403,Positive
158,158,returned chicago flew 10 days ago american airlines absolutely superb every way high expectations return flight ba disappointment airbus a380 may nice pilots perspective passenger awful uncomfortable seats inflight entertainment flight tracker failed work throughout flight inflight meal inedible service mediocre best short flight heathrow manchester much improved welcoming attentive flight staff flight even arrived early future travel one american carriers,0.0225,Positive
159,159,ba standards continue decline every time fly time 45 min late departure seems norm ba information rude clueless boarding gate staff club lounge overcrowded dirty grubby cleaning staff could cope many cutbacks ba going apply become truly low cost 35 year veteran user ba people complained alex cruz cutting costs past 3 years seen decline quickly latest ceo one reads occasional article ba improving things yet see anything substantive seem british staff left amongst cabin crew maybe time name change give flag carrier status proper lowcost sadly staff service declined year year onboard catering remains poor surprised doco produce rubbish meals sampled turkish airlines equivalent august superb guessing ba tight budget onboard wifi service joke avoided,-0.026428571428571412,Negative
160,160,awful business class check queue long economy probably half desks staffed terminal 5 chaotic business lounge overfull couldnt get seats delayed flight unmanaged chaos gate drink boarding first drink served hour takeoff meal poor used get better economy airlines british airways race bottom cheapskate stakes looking forward flight home,-0.12380952380952381,Negative
161,161,reliable airline trust timing 645am flight boarding time sitting plane already 15 hours expected departure still clear discovered engine working risking late business meeting geneva come bring working plane gate funny thing another business trip spring 2023 also ba amsterdam arrived airport time told dont seat put next flight several hours get business meeting late still much lot stress end second plane sitting cabin 15 hours missed meeting thought dramatic unlucky case time today see routine ba fly time,0.01969696969696971,Positive
162,162,take comfort reading last ten reviews see im traveller put words absolutely abysmal british airways reason stuck using awful airline use points booked club europe months ago london athens sat row 3 told run food options choice lentil pie green curry returning athens london club europe couldnt check online promised arrived airport 3hrs early told overbooked flight basically bumped economy airline fails deliver time time national disgrace implore everyone choose alternative,-0.175,Negative
163,163,worst journey life connection time lhr 1 hour flight mxp delay rush change terminal train arrived risking heart attack plane stayed another 40 minutes despite upon arrival sjc baggage lost filled form gave employee given receipt reference number ba phone number sjc simply never answer called twice toll free number realized record delivery address enter online dealing shitty website delivered baggage three days later claimed compensation online buy clothes stuff never get receipt expecting upgrade flight back mxp nothing happened neither allowed enter ba lounge sjc bad customer service positive side price obviously justify treatment knew would never flown ba never,-0.07474747474747473,Negative
164,164,airplanes lounges worn old broken dallas heathrow multiple first class seating electronics non functional poorly designed first class seating heathrow dubrovnik nothing tray blocking middle seat standard coach ticket disappointed,-0.10555555555555557,Negative
165,165,one worst experiences worst airline flight delayed due earlier technical issues time slipped 1700 2000 2200 finally cancelled zero information given despite paying well odds business class booted ba lounge two hours flight finally cancelled ba staff without explanation told everyone go gate another hour made us enter uk via passport control 40 minute wait airport closing sign bags help ba passing gatwick engineer finally helped us locate bags ba completely washed hands us contravention caa rules refused find us accommodation many slept bus stop overnight people young children ’ find somewhere stay yet ba closed left following day replacement flight also late due admin mistake catering liquids 2 12 hr flight overall service shockingly bad worst experienced airline ever use,-0.1425,Negative
166,166,cancelled flight lastminute moved us onto flight 2 days later operated japan airlines paid lot extra extra legroom seats tall assigned middle seat deep middle plane operated different airline booked ba neither ba airline could change seat phone despite seats available 4 hours waiting queues sitting hold solution arrive early airport seats already given away free people booked directly airline could check online got £10 meal voucher compensation enormous downgrade 14 hour flight never fly ba would rather fly indirect better airlines use disgrace airline,0.12666666666666665,Positive
167,167,flight miami florida dublin ireland via londons heathrow airport outbound flight miami delayed delayed gate occupied arrived heathrow total delay roughly hour enough make connection challenge 73 minutes original arrival time departure time dublin headed connection flight stopped security personnel checkpoint told us gate connection flight already closed twenty minutes prior departure time ushered us customer service rebooked given busy weekend travel rebooked flight different airport told cost get would reimbursed waited 3 hours luggage took cab londons city airport cab fare roughly 500 filed claim british airways refused claim told plenty time make connecting flight therefore denied claim reimbursed cab fare explained british airways employees ushered us rebook flight despite 20 minute timeframe make connecting flight person rebooked us told us policy close gate 20 minutes prior departure never fly awful airline given feedback site appears overwhelming sentiment,-0.04833333333333334,Negative
168,168,started day ba prague flight actually left time came find ’ unusual purchased business class seats see picture hardly business class block middle seat first rows called business class horrible flight addition really rude rude check clerk basically yell excused asked could give little bit priority many business class passengers ’ served got heathrow real fun began 4 hour delay gave us 5 different excuses delay employees walk away asking questions rude one point employees left announcements seems virtually every ba flight delayed weather issues place comfortably store items business class ’ never experienced even cup holder bottle water seat controls ’ work well keep pushing buttons get anything power outlet ’ work internet entire flight overhead luggage bin heavy almost got hernia close horrible airline ’ never fly could give zero stars would,-0.12895833333333334,Negative
169,169,fly british airways weekly want route ’ option therefore frankly ’ care customer flights always delayed ’ always someone else ’ fault weather delays incoming aircraft flight traffic control issues ’ heard life understand allowed operate ’ around world traveled world ’ airlines british airways really worst worst ’ shame watched used good company fall cliff advice option fly anyone else exercise option ’ flying different connections tight schedule expect ba get destination time,0.013492063492063496,Positive
170,170,everything ok connecting flight london take runway pilot came announce engine problem engineers tried fix waited plane hour finally told would evacuated rebooked another flight worry special crew waiting us ground help us set us hotel except one help us fact everyone refused help us saturday almost 8pm wanted go home anyone connecting flight couldnt rebook application app wouldnt disassociate first flight connecting one london staff saw still refused help us gave us phone number message said use app finally got someone phone rebooked us next day 1030pm find hotel room airline refused also help us 2 choices either sleep airport pay 700gbp room dont money pay 10 hour flight 8 hours jet lag insane stress fact one british airways would help us took room course claimed reimbursement 3 weeks ago havent heard anything since idea much ill reimbursed even though im claiming emotional compensation horrible situation put due total indifference financially difficult right money put equal half salary course impossible reach phone feel still august 26 2023 completely trapped indifference solution information,-0.14555137844611532,Negative
171,171,initial flight cancelled 8 hours prior flight automatically rescheduled next day next day flight delayed leaving hamburg missed connecting flight las vegas several passengers spent night london british airways provided us vouchers transfer bus dropped us wrong hotel closest hotel told us walk want result lost two nights hotel reservations made las vegas opened claim provided receipts british airways get refund hotel reservations 5 weeks single feedback british airways avoid flights future share story,-0.05595238095238095,Negative
172,172,never fly british airways flight july 15 2023 lhr lax cancelled 20 hours departure without explanation since 8 weeks waiting refund ba pay us cost caused cancellation disappointing,-0.3333333333333333,Negative
173,173,check security clearance quick lhr t5 wife used galleries north lounge 600am easy get seat good buffet breakfast options flight boarded time flight departed time seated 4 club europe seats a320 seem getting smaller legroom 6ft tight cabin crew service fine chose full english breakfast ok lot water bottom bowl flight landed time overall ok flight club europe ’ feel premium days,0.2777056277056277,Positive
174,174,british airways confirmed worst airline uk last minute cancellation explanation refusal book another airline “ ’ arrangement ” ’ happened used national airline,-0.15,Negative
175,175,worst ba experience supposed fly italy 7 september 2023 arrived tambo international airport ready check bags already checkedin online previous evening boarding pass ready counter told offloaded flight connecting flight cancelled information sent regarding beforehand team checkin counter tried get another flight evening flights available manage get another flight following evening lufthansa italy via frankfurt however miss first part trip arrived day half later supposed upon moving flights ask ba staff whether flights back still valid everything order assured correct fly back south africa 18 september upon checking booking information noticed ba account first flight milan london missing booking connecting london johannesburg still spending entire morning customer helpline two different operators picked instances moment proceed give booking reference number call gets dropped currently seems like arriving airport monday without flight,0.07192982456140352,Positive
176,176,daughter denied boarding business class flight madrid heathrow march 25 2023 first leg return flight victoria canada reason given denied boarding check staff british airways counter madrid said agents told us call british airways three hours early flight valid passports many tries finally reached british airways phone told call expedia booked flights expedia confirmed bumped flight explanation expedia began long process finding alternative flights next 24 hours numerous calls expedia british airways incredibly next available flights 9 days later april 3 almost unbelievable many many tries best could even though business class tickets part problem apparently rules allow changes routing segment flight nine day delay major problem us miss work daughter missing school received compensation british airways penalty fee reimbursement expenses staying nine extra days return began british airways online complaint process submitted supporting documents received email reply case reference number nothing sent numerous follow emails received replies months later still heard british airways shocking definitely worst airline service received thousands flights many decades patient person first time commented type forum think public made aware extremely poor customer service british airways,0.040312499999999994,Positive
177,177,despite boarding usual free lhr groups 13 called board whilst passengers agreed check bag gate getting board anyone else however service board impeccable superb crew friendly attentive interacting passengers generally appearing enjoying job like ba old days best food choice quality seems improved beef cheeks thankfully even club kitchen appears returned old style club seating least better feels less cramped 787s,0.3184523809523809,Positive
178,178,flight cancelled crew 9th september 2023 peak holiday period bad management ba sent gate left standing hour flight cancelled day ba continue provide poor service national disgrace,-0.36666666666666664,Negative
179,179,worst service ever baggage arrive time flights delayed never fly even food bad service,-0.6999999999999998,Negative
180,180,44 flights booked holiday delayed 12 hours wifi available 2 4 flights food drinks basic expensive recommend,-0.033333333333333326,Negative
181,181,british airways total lack respect customers booked fly frankfurt main london city airport couple hours scheduled departure flight suddenly cancelled ba without explanation already airport worst thing utter callousness staff showed towards customers ground staff ’ attitude merely third party agents ba employees therefore quickly washed hands us telling us contact ba directly via phone wanted help ’ even provide us phone number telling us look bacom ba abandoned passengers tell us ba departure heathrow also cancelled meaning would ba flight frankfurt london day although airlines still operating route ba refused rebook us reason given cancellations “ technical reasons ” assistance information provided rights due cancellation information help regarding food accommodation help etc attitude literally cancellation nothing problem received email hour later notifying automatically rebooked alternative flight 24 hours later ’ acceptable get back london night rang ba ’ call centre showed high degree callousness 95 halfhour call spent waiting hold phone cutting half hour meaningful information given point attempt call operator call back line cut solid phone signal wifi still standing terminal 2 frankfurt main airport even though phone number listed booking contact details ’ care end arrange return london taking coach hanh airport 112km away waiting 5 hours booking expensive last minute ticket ryanair stansted least flight operated time got back london ba worse low cost carrier,-0.03327586206896552,Negative
182,182,london heathrow keflavik iceland business class a321 british airways provides unusual business class experience intraeurope flights seating similar airlines middle seat vacant little extra space british airways business class cabin extends almost half aircraft makes less premium experience every step boarding onboard wifi worked half flight refunds worked surprisingly fast service flight good got keflavik time,0.034375,Positive
183,183,mumbai london heathrow business class ageing b777200 aircraft featured older club world flatbed seats comfortable enough storage space around cubicle monitor screen among larger ones ive seen airplanes bas new club suites said far superior competing best bclass rivals entire business class cabin 2 washrooms wasnt issue flight since premier section wasnt full capacity wifi board fast enough even send videos via messaging apps service onboard competent staff lacked warmth food alright biggest plus flight gets bombay 110 pm afternoon instead ungodly early morning hours international flights take india airport experience far pleasant time summary british airways provides good spectacular business class product,0.2893181818181818,Positive
184,184,care support shocking written previously loyal ba traveller lies misleading unprofessional service told flight cancelled booked next available flight downgraded cabin business premium economy called ask told technical fault original flight suspicion another reason airport check staff said enough crew staff original flight earlier day take money allow book flight would allowed get work doctor first place trust organisation look flying customer,0.07333333333333333,Positive
185,185,flying a380 business class pleasure ba made disaster worst seating configuration imaginable could sane person could jam many seats limited space expect passengers happy seats narrower economy airlines must face another person plastic screen raised tv screens size medium sized tablet controls behind head sitting position put anything except one small pull draw ground level reached seated accessed sleeping window seats middle seats accessed jump passenger aisle seat seats low hard elderly get whole business class set sick joke eating difficult seat close enough table tables flimsy drinks fall redeeming features answer like little comfort avoid ba like plague,-0.09432539682539683,Negative
186,186,british airways absolutely care reserved seat change aisle center seat overnight full flight quite awful enquiring lax check agent said sorry nothing onboard flight attendants seemed try finish meal service racing speed meals trays passed proper questions choice back clearing trays disappeared rest kitchen hours water runs need anything bother call bell simply ignore used like travelling british airways 1015 years ago bean counters lowered close lowcost carrier guess staff badly paid terrible attitude service last trip london delta much better poor excuse airline british air become,-0.1588235294117647,Negative
187,187,recent experience british airways horrendous utter abdication responsibility part arrived jfk ready flight malaga find cancelled zero notice draining 2hour altercation finally placed different flight nightmare continued landed malaga sans luggage containing essentials sons wedding thirty agonizing hours later bags showed up—but brandnew ipad special watch nephew missing items werent merely valuable emotional significance made loss even gutwrenching youd think reputable airline would make amends errors despite clear mishandling baggage team refused offer reimbursement even modest amount airline credit customer service ineffective also astonishingly callous response essence fault trusting us belongings isnt poor customer service complete disregard basic human decency responsibility british airways numerous opportunities right wrongs chose respect time belongings emotional wellbeing avoid british airways costs fail deliver promises also refuse make amends err leaving customers bear brunt incompetence,0.021714285714285707,Positive
188,188,express displeasure concerns regarding flight italy trip effectively ruined failure luggage arrive us coupled length time took eventually reach us 9 12 days departure dates june 19 2023 flight ba 294 chicago london june 20 rebooked ba ba 546 london rome flights late arrival rome wife forced walk checkin desk reservation wheelchair assist plane never transferred ba told cabin crew reservation transport also checked baggage 2 failed make ba rebooked flight london rome ba took 9 days deliver bag 12 days deliver wifes called ba baggage claim services daily frequently cut waiting hold hour apple air tags bags sent pictures showing exact location ba baggage claim several times 5 days ba stated found wifes bag needed verify ownership bags described bright pink 4 ” easily visible tags bright pink bows taking 9 12 days deliver inexcusable return date july 3 ba 553 rome london ba 297 london chicago flights late arrived chicago 3 hours late missing ground transportation home michigan 3 hours away find hotel stay overnight near chicago july 12 filed expenses replacement lost clothing toiletries also food purchased heathrow due flight delay overnight hotel charges chicago 2 weeks went online asking followup cases response ba retirees fixed income fund ba ’ errors honestly say times able reach human courteous attempted help appeared loss,0.08923611111111111,Positive
189,189,flew london malaga 27 august club europe stood around gate b45 terminal 5 hour staff giving different reasons delay late inbound aircraft etc plane boarded sitting hour boarding captain stated changed planes would meals served club europe received one small packet crisps throughout flight effort apologise smelt hot meal pilots heated saw served club europe meal tray cabin crew also warmed pastries quick use air freshener front galley customers received zilch ba sent email following morning say sorry nothing else complete utter rip airline already cutting back many things paid full business class fare receive part onboard meal service expect email sufficient avoid ba option nowadays worst europe,-0.07976190476190477,Negative
190,190,arrived airport 25 hours takeoff time get checked go security etc went without issues relatively early gate one first passengers time boarding opened first business class got called families children disabled people couple minutes boarding started call people one one name announcement ’ let anyone anymore fifty people still standing gate let reason said plane short staffed later discovered speaking manager flight short staffed also overbooked announcement people getting angry ’ let anymore nothing changed everyone sent away connecting flight later day going miss let plane first tried get luggage back ’ receive immediately got hold later thanks airport personnel like everyone going fly plane wanted talk someone british airways since ’ service center frankfurt airport everyone went checkin counters received food vouchers single person either able rebook anyone ’ flight get anyone refunded staff said going receive email couple hours options rebook flight get refund waited four hours email airport come today trying call airline help either answer phone hung middle conversation four hours waiting email people flight went back checkin counter get confirmation receive refund new shift personell know happened scanned passport looked flight found system dying fault could attend flight looked like missed everyone standing exactly people counter said could anything later able speak manager many phone calls said going take care supposed get email point future able get written confirmation get refunded even several times asking already flew lot times life never ever thing happened many people let plane also customer service horrible able rebook confirm refund way end option get destination would book last minute flight lot money would know ever got backed,0.10515422077922078,Positive
191,191,filthy plane cabin staff ok appalling customer service staff ’ care less dealing complaint paid extra club europebusiness class food poor gave wipes clean seat area split could accommodate families really expect pay extra service cancelling bookings ba even means lose deposit,-0.095,Negative
192,192,chaos terminal 5 ba cancellations delays staff give different reasons depending ask 9 10 answers lies sadly ba airport standards t5 worse ever long past able use covid excuse short haul club europe trip expect little ba barely even provide cutbacks covid permanent find alternative carrier route choose rather ba sadly route ba monopoly,-0.12613636363636366,Negative
193,193,ba cancelled flight could book us onto flight next 4 days spend £5k expenses get us back another airline 2 months later still waiting reimbursement response 3 written complaints even call centre staff tell head office taken telephone number email department deal even escalate inquire utterly useless,-0.125,Negative
194,194,way heathrow airport merely 2 half hours scheduled departure received sms stating flight johannesburg canceled reason given put flight one day later choice offered already airport proceeded check ask caused cancellation apparently pilot sick nobody available standby could business class checkin desk assistant unsympathetic told us could check bags following day found someone else told us could check 24 hrs prior departure waited airport 2 hours checked went back home offered refund told claim extra expenses incurred train change fees connecting flight zimbabwe loss one night stay expensive safari lodge etc offered anything snooty unprofessional uncaring disorganised lack service avoid british airways find better cheaper options,-0.03591269841269842,Negative
195,195,ce flight good crew good seat food would expect aircraft new style business class seatssuite actual plane new since word parts seat broken missing however seat still sat well worked seat also long enough really lay get sleep video system worked great plenty content headphones however cheap didnt feel work particular good layout 773 lot business class seats lot sat forward cabin enter aircraft turn left cabin quieter part aircraft crew nice entire time needs wants might one draw back seats traveling couple middle divider didnt open enough really feel like mate traveling together lhr crowded expansive good lounge visit completely time flights,0.20357575757575755,Positive
196,196,8 months passed still wasting time ba team sharing documents flight delhi london got delayed december 2022 missed connecting flight london heathrow vancouver ba put us flight 24 hours reaching vancouver told baggage lost horrible experience customer relations person even look details already shared december january april july,-1.0,Negative
197,197,june flight cancelled within three hours departure given rebooking next day lost suitcase arrived three days later today 25th august 2023 happened offer rebooking two days trying post claim website doesnt work never ba,0.0,Neutral
198,198,ground cabin crew always provide good customer service comes catering club class reduced economy flight ba621 ravioli pasta dried along edges slice camembert dried bother serving bread roll white olive bread dry wonder whether anyone ba monitors club class become economy get crying babies noisy children club class ’ glorified soulless bus trip without britishness,0.005555555555555545,Positive
199,199,family flew washington london british airways a380 able secure seats upper deck pretty hefty fee flight unfortunately delayed 2 hrs 2245 0120 causing us miss connection gatwick turin making lounges open time got airport onboard sat window seat nice luggage bin convenient stuff flight entertainment system ’ work well touchscreen disabled controller quite glitchy hard use could use updating food dinner decent pasta tomato sauce tasted good airline standards seat pretty comfortable flight smooth missed connection ’ stuck behind security 2 hrs waiting escorts rebooked us flight heathrow milan next day gave us free bus tickets heathrow gave us free hotel room gave us dinner breakfast vouchers great customer service,0.19375,Positive
200,200,easy check t5 galleries south north lounges packed able get seat ’ stay long b gates lounge much quieter flight boarded smoothly time a380 upper deck old club world seating beginning age little however like large toilets aircraft type cabin crew fantastic one family tech issues seats entertainment systems crew worked hard though sadly without success food drink options good entertainment good overall enjoyable flight,0.20108543417366948,Positive
201,201,flight delayed hour happens biggie us change gate airport never happened guess ok gate agent asked us check bags telling would prefer anyway second gate agent reassigned seats exit row regular huge squeeze 63 travel bud,0.22500000000000003,Positive
202,202,staff rude trained properly exceptions made children elderly people price ticket expensive given distance service extremely extremely poor,-0.30000000000000004,Negative
203,203,good domestic flight operated ba cityflyer ground service checkin edinburgh airport particularly friendly helpful flight departed time arrived earlier scheduled complimentary drink snack albeit tiny served generally seems quality cityflyer subsidiary superior mainline british airways flights,0.2361111111111111,Positive
204,204,failed basic travel fundamentals 1 flight delayed 2 staff demanded check carry luggage even though met carry allowance fact tight bus connection totally ignored 3 staff quite unpleasant,-0.2657142857142857,Negative
205,205,hey lost baggage simple situation three weeks dont care communication whatsoever connection checkpoint heathrow 3hrs connecting flight last leg trip agent insists checking hand luggage since plane full lose claim arrival airport immediately three weeks communication whatsoever online status still “ searching bag ” updates conclusion ba males effort find missing bag dont care,0.03749999999999999,Positive
